case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
LE0133,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是牙龈肿痛，咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-ambient-air-pollution | derm-contact-dermatitis-nhs,gast-reflux-symptoms#1 | resp-ambient-air-pollution#2 | derm-contact-dermatitis-nhs#1,消化内科 | 呼吸内科 | 皮肤科,0.7031 | 0.6897 | 0.6569,False,,888.364,
LE0134,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是牙龈肿痛，咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-ambient-air-pollution | derm-contact-dermatitis-nhs,gast-reflux-symptoms#1 | resp-ambient-air-pollution#2 | derm-contact-dermatitis-nhs#1,消化内科 | 呼吸内科 | 皮肤科,0.7031 | 0.6897 | 0.6569,False,,1075.353,
LE0135,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是牙龈肿痛，咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-ambient-air-pollution | derm-contact-dermatitis-nhs,gast-reflux-symptoms#1 | resp-ambient-air-pollution#2 | derm-contact-dermatitis-nhs#1,消化内科 | 呼吸内科 | 皮肤科,0.7031 | 0.6897 | 0.6569,False,,890.96,
LE0136,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是牙龈肿痛，咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-ambient-air-pollution | derm-contact-dermatitis-nhs,gast-reflux-symptoms#1 | resp-ambient-air-pollution#2 | derm-contact-dermatitis-nhs#1,消化内科 | 呼吸内科 | 皮肤科,0.7031 | 0.6897 | 0.6569,False,,514.764,
LE0137,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是尿频尿急，但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-cholesterol-medlineplus | card-diabetes,resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1 | card-diabetes#1,呼吸内科 | 心血管内科 | 心血管内科,0.6736 | 0.6686 | 0.6636,False,,747.366,
LE0138,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是尿频尿急，但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-cholesterol-medlineplus | card-diabetes,resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1 | card-diabetes#1,呼吸内科 | 心血管内科 | 心血管内科,0.6736 | 0.6686 | 0.6636,False,,747.003,
LE0139,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是尿频尿急，但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-cholesterol-medlineplus | card-diabetes,resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1 | card-diabetes#1,呼吸内科 | 心血管内科 | 心血管内科,0.6736 | 0.6686 | 0.6636,False,,748.328,
LE0140,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是尿频尿急，但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-cholesterol-medlineplus | card-diabetes,resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1 | card-diabetes#1,呼吸内科 | 心血管内科 | 心血管内科,0.6736 | 0.6686 | 0.6636,False,,566.998,
LE0141,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是月经周期紊乱并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-salt-reduction | card-cholesterol-medlineplus | card-obesity-overweight,card-salt-reduction#2 | card-cholesterol-medlineplus#1 | card-obesity-overweight#2,心血管内科 | 心血管内科 | 心血管内科,0.6734 | 0.6731 | 0.673,False,,751.332,
LE0142,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是月经周期紊乱并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-salt-reduction | card-cholesterol-medlineplus | card-obesity-overweight,card-salt-reduction#2 | card-cholesterol-medlineplus#1 | card-obesity-overweight#2,心血管内科 | 心血管内科 | 心血管内科,0.6734 | 0.6731 | 0.673,False,,578.473,
LE0143,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是月经周期紊乱并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-salt-reduction | card-cholesterol-medlineplus | card-obesity-overweight,card-salt-reduction#2 | card-cholesterol-medlineplus#1 | card-obesity-overweight#2,心血管内科 | 心血管内科 | 心血管内科,0.6734 | 0.6731 | 0.673,False,,403.251,
LE0144,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是月经周期紊乱并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-salt-reduction | card-cholesterol-medlineplus | card-obesity-overweight,card-salt-reduction#2 | card-cholesterol-medlineplus#1 | card-obesity-overweight#2,心血管内科 | 心血管内科 | 心血管内科,0.6734 | 0.6731 | 0.673,False,,231.053,
LE0145,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是颈肩酸痛，手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-obesity-overweight | card-arrhythmias-nhlbi,card-cholesterol-medlineplus#1 | card-obesity-overweight#2 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.6836 | 0.6773 | 0.6756,False,,770.904,
LE0146,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是颈肩酸痛，手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-obesity-overweight | card-arrhythmias-nhlbi,card-cholesterol-medlineplus#1 | card-obesity-overweight#2 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.6836 | 0.6773 | 0.6756,False,,779.584,
LE0147,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是颈肩酸痛，手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-obesity-overweight | card-arrhythmias-nhlbi,card-cholesterol-medlineplus#1 | card-obesity-overweight#2 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.6836 | 0.6773 | 0.6756,False,,595.005,
LE0148,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是颈肩酸痛，手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-obesity-overweight | card-arrhythmias-nhlbi,card-cholesterol-medlineplus#1 | card-obesity-overweight#2 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.6836 | 0.6773 | 0.6756,False,,406.326,
LE0149,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-salt-reduction | resp-pulmonary-hypertension-nhlbi,resp-pneumonia-nhs#1 | card-salt-reduction#2 | resp-pulmonary-hypertension-nhlbi#1,呼吸内科 | 心血管内科 | 呼吸内科,0.7197 | 0.7194 | 0.7056,False,,961.714,
LE0150,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-salt-reduction | resp-pulmonary-hypertension-nhlbi,resp-pneumonia-nhs#1 | card-salt-reduction#2 | resp-pulmonary-hypertension-nhlbi#1,呼吸内科 | 心血管内科 | 呼吸内科,0.7197 | 0.7194 | 0.7056,False,,769.734,
LE0151,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-salt-reduction | resp-pulmonary-hypertension-nhlbi,resp-pneumonia-nhs#1 | card-salt-reduction#2 | resp-pulmonary-hypertension-nhlbi#1,呼吸内科 | 心血管内科 | 呼吸内科,0.7197 | 0.7194 | 0.7056,False,,401.477,
LE0152,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-salt-reduction | resp-pulmonary-hypertension-nhlbi,resp-pneumonia-nhs#1 | card-salt-reduction#2 | resp-pulmonary-hypertension-nhlbi#1,呼吸内科 | 心血管内科 | 呼吸内科,0.7197 | 0.7194 | 0.7056,False,,402.604,
LE0153,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-pneumonia-nhs | card-cholesterol-medlineplus,gast-reflux-symptoms#1 | resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1,消化内科 | 呼吸内科 | 心血管内科,0.6575 | 0.6544 | 0.6502,False,,767.524,
LE0154,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-pneumonia-nhs | card-cholesterol-medlineplus,gast-reflux-symptoms#1 | resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1,消化内科 | 呼吸内科 | 心血管内科,0.6575 | 0.6544 | 0.6502,False,,769.587,
LE0155,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-pneumonia-nhs | card-cholesterol-medlineplus,gast-reflux-symptoms#1 | resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1,消化内科 | 呼吸内科 | 心血管内科,0.6575 | 0.6544 | 0.6502,False,,586.476,
LE0156,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | resp-pneumonia-nhs | card-cholesterol-medlineplus,gast-reflux-symptoms#1 | resp-pneumonia-nhs#1 | card-cholesterol-medlineplus#1,消化内科 | 呼吸内科 | 心血管内科,0.6575 | 0.6544 | 0.6502,False,,400.809,
LE0157,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-peripheral-artery-disease | derm-mycetoma-who,card-cholesterol-medlineplus#1 | card-peripheral-artery-disease#0 | derm-mycetoma-who#0,心血管内科 | 心血管内科 | 皮肤科,0.6262 | 0.6234 | 0.6233,False,,775.487,
LE0158,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-peripheral-artery-disease | derm-mycetoma-who,card-cholesterol-medlineplus#1 | card-peripheral-artery-disease#0 | derm-mycetoma-who#0,心血管内科 | 心血管内科 | 皮肤科,0.6262 | 0.6234 | 0.6233,False,,609.334,
LE0159,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-peripheral-artery-disease | derm-mycetoma-who,card-cholesterol-medlineplus#1 | card-peripheral-artery-disease#0 | derm-mycetoma-who#0,心血管内科 | 心血管内科 | 皮肤科,0.6262 | 0.6234 | 0.6233,False,,443.906,
LE0160,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-cholesterol-medlineplus | card-peripheral-artery-disease | derm-mycetoma-who,card-cholesterol-medlineplus#1 | card-peripheral-artery-disease#0 | derm-mycetoma-who#0,心血管内科 | 心血管内科 | 皮肤科,0.6262 | 0.6234 | 0.6233,False,,279.825,
LE0161,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-peripheral-artery-medlineplus | card-peripheral-artery-disease | card-obesity-overweight,card-peripheral-artery-medlineplus#0 | card-peripheral-artery-disease#0 | card-obesity-overweight#1,心血管内科 | 心血管内科 | 心血管内科,0.6002 | 0.5957 | 0.5918,False,,933.003,
LE0162,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-peripheral-artery-medlineplus | card-peripheral-artery-disease | card-obesity-overweight,card-peripheral-artery-medlineplus#0 | card-peripheral-artery-disease#0 | card-obesity-overweight#1,心血管内科 | 心血管内科 | 心血管内科,0.6002 | 0.5957 | 0.5918,False,,935.376,
LE0163,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-peripheral-artery-medlineplus | card-peripheral-artery-disease | card-obesity-overweight,card-peripheral-artery-medlineplus#0 | card-peripheral-artery-disease#0 | card-obesity-overweight#1,心血管内科 | 心血管内科 | 心血管内科,0.6002 | 0.5957 | 0.5918,False,,749.889,
LE0164,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-peripheral-artery-medlineplus | card-peripheral-artery-disease | card-obesity-overweight,card-peripheral-artery-medlineplus#0 | card-peripheral-artery-disease#0 | card-obesity-overweight#1,心血管内科 | 心血管内科 | 心血管内科,0.6002 | 0.5957 | 0.5918,False,,563.811,
LE0165,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | derm-rosacea-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | derm-rosacea-medlineplus#1,心血管内科 | 呼吸内科 | 皮肤科,0.6108 | 0.6068 | 0.5987,False,,762.134,
LE0166,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | derm-rosacea-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | derm-rosacea-medlineplus#1,心血管内科 | 呼吸内科 | 皮肤科,0.6108 | 0.6068 | 0.5987,False,,760.033,
LE0167,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | derm-rosacea-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | derm-rosacea-medlineplus#1,心血管内科 | 呼吸内科 | 皮肤科,0.6108 | 0.6068 | 0.5987,False,,580.224,
LE0168,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | derm-rosacea-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | derm-rosacea-medlineplus#1,心血管内科 | 呼吸内科 | 皮肤科,0.6108 | 0.6068 | 0.5987,False,,392.446,
LE0169,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.6003 | 0.5754 | 0.5543,False,,754.323,
LE0170,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.6003 | 0.5754 | 0.5543,False,,752.192,
LE0171,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.6003 | 0.5754 | 0.5543,False,,571.149,
LE0172,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.6003 | 0.5754 | 0.5543,False,,391.281,
LE0173,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.6588 | 0.6064 | 0.6002,False,,764.939,
LE0174,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.6588 | 0.6064 | 0.6002,False,,615.005,
LE0175,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.6588 | 0.6064 | 0.6002,False,,416.84,
LE0176,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.6588 | 0.6064 | 0.6002,False,,257.077,
LE0177,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-diabetes | card-heart-attack-medlineplus | gast-ibs-niddk,card-diabetes#1 | card-heart-attack-medlineplus#1 | gast-ibs-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6071 | 0.5906 | 0.5905,False,,763.011,
LE0178,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-diabetes | card-heart-attack-medlineplus | gast-ibs-niddk,card-diabetes#1 | card-heart-attack-medlineplus#1 | gast-ibs-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6071 | 0.5906 | 0.5905,False,,770.635,
LE0179,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-diabetes | card-heart-attack-medlineplus | gast-ibs-niddk,card-diabetes#1 | card-heart-attack-medlineplus#1 | gast-ibs-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6071 | 0.5906 | 0.5905,False,,588.357,
LE0180,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-diabetes | card-heart-attack-medlineplus | gast-ibs-niddk,card-diabetes#1 | card-heart-attack-medlineplus#1 | gast-ibs-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6071 | 0.5906 | 0.5905,False,,405.407,
LE0181,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.6112 | 0.6055 | 0.5926,False,,947.305,
LE0182,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.6112 | 0.6055 | 0.5926,False,,957.225,
LE0183,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.6112 | 0.6055 | 0.5926,False,,768.666,
LE0184,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.6112 | 0.6055 | 0.5926,False,,580.0,
LE0185,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-salt-reduction,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-salt-reduction#2,心血管内科 | 心血管内科 | 心血管内科,0.593 | 0.5875 | 0.5832,False,,780.05,
LE0186,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-salt-reduction,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-salt-reduction#2,心血管内科 | 心血管内科 | 心血管内科,0.593 | 0.5875 | 0.5832,False,,766.379,
LE0187,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-salt-reduction,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-salt-reduction#2,心血管内科 | 心血管内科 | 心血管内科,0.593 | 0.5875 | 0.5832,False,,582.014,
LE0188,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-salt-reduction,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-salt-reduction#2,心血管内科 | 心血管内科 | 心血管内科,0.593 | 0.5875 | 0.5832,False,,394.423,
LE0189,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-sleep-apnea-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-sleep-apnea-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.5862 | 0.5752 | 0.5721,False,,754.934,
LE0190,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-sleep-apnea-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-sleep-apnea-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.5862 | 0.5752 | 0.5721,False,,582.388,
LE0191,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-sleep-apnea-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-sleep-apnea-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.5862 | 0.5752 | 0.5721,False,,424.408,
