case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
LE0148,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是颈肩酸痛，手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | resp-pneumonia-nhs | card-high-blood-pressure-medlineplus,card-obesity-overweight#2 | resp-pneumonia-nhs#1 | card-high-blood-pressure-medlineplus#1,心血管内科 | 呼吸内科 | 心血管内科,0.5738 | 0.5715 | 0.5644,False,,455.282,
LE0149,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-rheumatic-heart-disease | card-salt-reduction,resp-pneumonia-nhs#1 | card-rheumatic-heart-disease#2 | card-salt-reduction#2,呼吸内科 | 心血管内科 | 心血管内科,0.6115 | 0.5864 | 0.5827,False,,839.785,
LE0150,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-rheumatic-heart-disease | card-salt-reduction,resp-pneumonia-nhs#1 | card-rheumatic-heart-disease#2 | card-salt-reduction#2,呼吸内科 | 心血管内科 | 心血管内科,0.6115 | 0.5864 | 0.5827,False,,860.176,
LE0151,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-rheumatic-heart-disease | card-salt-reduction,resp-pneumonia-nhs#1 | card-rheumatic-heart-disease#2 | card-salt-reduction#2,呼吸内科 | 心血管内科 | 心血管内科,0.6115 | 0.5864 | 0.5827,False,,668.754,
LE0152,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是情绪持续低落，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,resp-pneumonia-nhs | card-rheumatic-heart-disease | card-salt-reduction,resp-pneumonia-nhs#1 | card-rheumatic-heart-disease#2 | card-salt-reduction#2,呼吸内科 | 心血管内科 | 心血管内科,0.6115 | 0.5864 | 0.5827,False,,461.173,
LE0153,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-high-blood-pressure-medlineplus | resp-ambient-air-pollution,resp-pneumonia-nhs#1 | card-high-blood-pressure-medlineplus#1 | resp-ambient-air-pollution#2,呼吸内科 | 心血管内科 | 呼吸内科,0.5502 | 0.539 | 0.5299,False,,871.044,
LE0154,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-high-blood-pressure-medlineplus | resp-ambient-air-pollution,resp-pneumonia-nhs#1 | card-high-blood-pressure-medlineplus#1 | resp-ambient-air-pollution#2,呼吸内科 | 心血管内科 | 呼吸内科,0.5502 | 0.539 | 0.5299,False,,850.135,
LE0155,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-high-blood-pressure-medlineplus | resp-ambient-air-pollution,resp-pneumonia-nhs#1 | card-high-blood-pressure-medlineplus#1 | resp-ambient-air-pollution#2,呼吸内科 | 心血管内科 | 呼吸内科,0.5502 | 0.539 | 0.5299,False,,663.494,
LE0156,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是孩子晚上经常磨牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-pneumonia-nhs | card-high-blood-pressure-medlineplus | resp-ambient-air-pollution,resp-pneumonia-nhs#1 | card-high-blood-pressure-medlineplus#1 | resp-ambient-air-pollution#2,呼吸内科 | 心血管内科 | 呼吸内科,0.5502 | 0.539 | 0.5299,False,,456.106,
LE0157,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-rheumatic-heart-disease,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-rheumatic-heart-disease#2,心血管内科 | 心血管内科 | 心血管内科,0.5212 | 0.5084 | 0.5081,False,,853.893,
LE0158,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-rheumatic-heart-disease,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-rheumatic-heart-disease#2,心血管内科 | 心血管内科 | 心血管内科,0.5212 | 0.5084 | 0.5081,False,,688.446,
LE0159,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-rheumatic-heart-disease,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-rheumatic-heart-disease#2,心血管内科 | 心血管内科 | 心血管内科,0.5212 | 0.5084 | 0.5081,False,,455.503,
LE0160,low_evidence,3,P3 否定与跨症状干扰,没有胸痛，也没有呼吸困难，主要是脚踝扭伤后肿胀，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-obesity-overweight | card-cholesterol-medlineplus | card-rheumatic-heart-disease,card-obesity-overweight#2 | card-cholesterol-medlineplus#1 | card-rheumatic-heart-disease#2,心血管内科 | 心血管内科 | 心血管内科,0.5212 | 0.5084 | 0.5081,False,,297.878,
LE0161,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-lymphatic-filariasis-who | card-peripheral-artery-medlineplus,gast-reflux-symptoms#0 | derm-lymphatic-filariasis-who#1 | card-peripheral-artery-medlineplus#0,消化内科 | 皮肤科 | 心血管内科,0.4942 | 0.4897 | 0.4885,False,,1058.055,
LE0162,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-lymphatic-filariasis-who | card-peripheral-artery-medlineplus,gast-reflux-symptoms#0 | derm-lymphatic-filariasis-who#1 | card-peripheral-artery-medlineplus#0,消化内科 | 皮肤科 | 心血管内科,0.4942 | 0.4897 | 0.4885,False,,634.574,
LE0163,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-lymphatic-filariasis-who | card-peripheral-artery-medlineplus,gast-reflux-symptoms#0 | derm-lymphatic-filariasis-who#1 | card-peripheral-artery-medlineplus#0,消化内科 | 皮肤科 | 心血管内科,0.4942 | 0.4897 | 0.4885,False,,658.818,
LE0164,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：右膝关节活动时、疼，上下楼更明显。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-lymphatic-filariasis-who | card-peripheral-artery-medlineplus,gast-reflux-symptoms#0 | derm-lymphatic-filariasis-who#1 | card-peripheral-artery-medlineplus#0,消化内科 | 皮肤科 | 心血管内科,0.4942 | 0.4897 | 0.4885,False,,445.413,
LE0165,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | card-heart-valve-diseases-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | card-heart-valve-diseases-medlineplus#1,心血管内科 | 呼吸内科 | 心血管内科,0.4886 | 0.4854 | 0.4854,False,,855.157,
LE0166,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | card-heart-valve-diseases-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | card-heart-valve-diseases-medlineplus#1,心血管内科 | 呼吸内科 | 心血管内科,0.4886 | 0.4854 | 0.4854,False,,852.974,
LE0167,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | card-heart-valve-diseases-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | card-heart-valve-diseases-medlineplus#1,心血管内科 | 呼吸内科 | 心血管内科,0.4886 | 0.4854 | 0.4854,False,,662.422,
LE0168,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：耳朵疼并伴有、耳鸣和听力下降。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-arrhythmias-nhlbi | resp-copd-nhlbi | card-heart-valve-diseases-medlineplus,card-arrhythmias-nhlbi#1 | resp-copd-nhlbi#1 | card-heart-valve-diseases-medlineplus#1,心血管内科 | 呼吸内科 | 心血管内科,0.4886 | 0.4854 | 0.4854,False,,454.099,
LE0169,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4889 | 0.469 | 0.4434,False,,872.466,
LE0170,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4889 | 0.469 | 0.4434,False,,863.201,
LE0171,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4889 | 0.469 | 0.4434,False,,642.225,
LE0172,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：看东西有些模糊、，眼睛还很干涩。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-rosacea-medlineplus | derm-rosacea-nhs | derm-leprosy-who,derm-rosacea-medlineplus#1 | derm-rosacea-nhs#1 | derm-leprosy-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4889 | 0.469 | 0.4434,False,,436.585,
LE0173,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.527 | 0.4851 | 0.4801,False,,903.707,
LE0174,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.527 | 0.4851 | 0.4801,False,,719.799,
LE0175,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.527 | 0.4851 | 0.4801,False,,489.919,
LE0176,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：牙龈肿痛，、咬东西时更疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-reflux-symptoms | derm-contact-dermatitis-nhs | resp-asthma-overview,gast-reflux-symptoms#1 | derm-contact-dermatitis-nhs#1 | resp-asthma-overview#2,消化内科 | 皮肤科 | 呼吸内科,0.527 | 0.4851 | 0.4801,False,,256.366,
LE0177,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,gast-diverticular-niddk | card-diabetes | card-heart-attack-medlineplus,gast-diverticular-niddk#0 | card-diabetes#1 | card-heart-attack-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.4889 | 0.4857 | 0.483,False,,1065.823,
LE0178,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,gast-diverticular-niddk | card-diabetes | card-heart-attack-medlineplus,gast-diverticular-niddk#0 | card-diabetes#1 | card-heart-attack-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.4889 | 0.4857 | 0.483,False,,848.26,
LE0179,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,gast-diverticular-niddk | card-diabetes | card-heart-attack-medlineplus,gast-diverticular-niddk#0 | card-diabetes#1 | card-heart-attack-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.4889 | 0.4857 | 0.483,False,,623.048,
LE0180,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：尿频尿急，、但没有发热。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,gast-diverticular-niddk | card-diabetes | card-heart-attack-medlineplus,gast-diverticular-niddk#0 | card-diabetes#1 | card-heart-attack-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.4889 | 0.4857 | 0.483,False,,226.203,
LE0181,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.4985 | 0.4844 | 0.4741,False,,798.738,
LE0182,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.4985 | 0.4844 | 0.4741,False,,840.383,
LE0183,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.4985 | 0.4844 | 0.4741,False,,636.179,
LE0184,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：月经周期紊乱、并有下腹坠胀。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,card-heart-attack-medlineplus | gast-reflux-symptoms | gast-lactose-intolerance-niddk,card-heart-attack-medlineplus#1 | gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.4985 | 0.4844 | 0.4741,False,,446.439,
LE0185,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-angina-medlineplus | card-obesity-overweight | card-cholesterol-medlineplus,card-angina-medlineplus#0 | card-obesity-overweight#2 | card-cholesterol-medlineplus#1,心血管内科 | 心血管内科 | 心血管内科,0.484 | 0.4744 | 0.47,False,,899.321,
LE0186,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-angina-medlineplus | card-obesity-overweight | card-cholesterol-medlineplus,card-angina-medlineplus#0 | card-obesity-overweight#2 | card-cholesterol-medlineplus#1,心血管内科 | 心血管内科 | 心血管内科,0.484 | 0.4744 | 0.47,False,,858.141,
LE0187,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-angina-medlineplus | card-obesity-overweight | card-cholesterol-medlineplus,card-angina-medlineplus#0 | card-obesity-overweight#2 | card-cholesterol-medlineplus#1,心血管内科 | 心血管内科 | 心血管内科,0.484 | 0.4744 | 0.47,False,,656.738,
LE0188,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：颈肩酸痛，、手指偶尔发麻。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,心血管内科,低,中,,,,card-angina-medlineplus | card-obesity-overweight | card-cholesterol-medlineplus,card-angina-medlineplus#0 | card-obesity-overweight#2 | card-cholesterol-medlineplus#1,心血管内科 | 心血管内科 | 心血管内科,0.484 | 0.4744 | 0.47,False,,436.788,
LE0189,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-asthma-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-asthma-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.478 | 0.4601 | 0.4586,False,,848.762,
LE0190,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-asthma-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-asthma-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.478 | 0.4601 | 0.4586,False,,671.342,
LE0191,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-asthma-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-asthma-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.478 | 0.4601 | 0.4586,False,,505.52,
LE0192,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：情绪持续低落、，晚上也睡不好。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,呼吸内科,低,中,,,,resp-asthma-overview | resp-sleep-apnea-nhlbi | resp-asthma-medlineplus,resp-asthma-overview#0 | resp-sleep-apnea-nhlbi#1 | resp-asthma-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.478 | 0.4601 | 0.4586,False,,257.443,
LE0193,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：孩子晚上经常磨、牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-celiac-niddk | gast-celiac-medlineplus | gast-reflux-symptoms,gast-celiac-niddk#1 | gast-celiac-medlineplus#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.4657 | 0.4598 | 0.4575,False,,1069.086,
LE0194,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：孩子晚上经常磨、牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-celiac-niddk | gast-celiac-medlineplus | gast-reflux-symptoms,gast-celiac-niddk#1 | gast-celiac-medlineplus#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.4657 | 0.4598 | 0.4575,False,,647.059,
LE0195,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：孩子晚上经常磨、牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-celiac-niddk | gast-celiac-medlineplus | gast-reflux-symptoms,gast-celiac-niddk#1 | gast-celiac-medlineplus#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.4657 | 0.4598 | 0.4575,False,,659.543,
LE0196,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：孩子晚上经常磨、牙，白天精神一般。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,消化内科,低,中,,,,gast-celiac-niddk | gast-celiac-medlineplus | gast-reflux-symptoms,gast-celiac-niddk#1 | gast-celiac-medlineplus#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.4657 | 0.4598 | 0.4575,False,,448.067,
LE0197,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：脚踝扭伤后肿涨，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-mycetoma-who | derm-lymphatic-filariasis-who | derm-mycetoma-who,derm-mycetoma-who#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4922 | 0.4906 | 0.4804,False,,817.464,
LE0198,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：脚踝扭伤后肿涨，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-mycetoma-who | derm-lymphatic-filariasis-who | derm-mycetoma-who,derm-mycetoma-who#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4922 | 0.4906 | 0.4804,False,,622.602,
LE0199,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：脚踝扭伤后肿涨，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-mycetoma-who | derm-lymphatic-filariasis-who | derm-mycetoma-who,derm-mycetoma-who#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4922 | 0.4906 | 0.4804,False,,443.797,
LE0200,low_evidence,4,P4 错别字与未登录改写,输入可能有错字：脚踝扭伤后肿涨，走路时疼。,low_evidence_abstain,evidence_triage,全科/建议线下分诊台,皮肤科,低,中,,,,derm-mycetoma-who | derm-lymphatic-filariasis-who | derm-mycetoma-who,derm-mycetoma-who#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,皮肤科 | 皮肤科 | 皮肤科,0.4922 | 0.4906 | 0.4804,False,,276.888,
FU0001,insufficient_followup,0,P0 规范表达,最近咳嗽。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.016,
FU0002,insufficient_followup,0,P0 规范表达,最近咳嗽。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.012,
FU0003,insufficient_followup,0,P0 规范表达,身体有点难受。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.01,
FU0004,insufficient_followup,0,P0 规范表达,身体有点难受。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.01,
FU0005,insufficient_followup,0,P0 规范表达,最近不太舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.01,
FU0006,insufficient_followup,0,P0 规范表达,最近不太舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.009,
FU0007,insufficient_followup,0,P0 规范表达,皮肤有点痒。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0008,insufficient_followup,0,P0 规范表达,皮肤有点痒。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.012,
FU0009,insufficient_followup,0,P0 规范表达,想问问这是不是有问题。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.01,
FU0010,insufficient_followup,0,P0 规范表达,想问问这是不是有问题。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.009,
FU0011,insufficient_followup,0,P0 规范表达,肚子不舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0012,insufficient_followup,0,P0 规范表达,肚子不舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0013,insufficient_followup,0,P0 规范表达,感觉状态不太对。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.009,
FU0014,insufficient_followup,0,P0 规范表达,感觉状态不太对。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.009,
FU0015,insufficient_followup,0,P0 规范表达,有点头痛。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0016,insufficient_followup,0,P0 规范表达,有点头痛。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0017,insufficient_followup,0,P0 规范表达,总觉得哪里不舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.01,
FU0018,insufficient_followup,0,P0 规范表达,总觉得哪里不舒服。,ask_followup,ask_followup,,,,,,,,,,,,False,symptoms,0.009,
FU0019,insufficient_followup,0,P0 规范表达,腰有点酸。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
FU0020,insufficient_followup,0,P0 规范表达,腰有点酸。,ask_followup,ask_followup,,,,,,,,,,,,False,more_symptoms | duration | severity,0.01,
